Date,State,TotalSamples,Negative,Positive
2020-07-31,Delhi,1032785.0,,
2020-08-01,Delhi,1050939.0,,136716.0
2020-08-02,Delhi,1063669.0,,137677.0
2020-08-03,Delhi,1073802.0,,138482.0
2020-08-04,Delhi,1083097.0,,139156.0
2020-08-05,Delhi,1099882.0,,140232.0
2020-08-06,Delhi,1120318.0,,141531.0
2020-08-07,Delhi,1143703.0,,142723.0
2020-08-08,Delhi,1168295.0,,144127.0
2020-08-09,Delhi,1192082.0,,145427.0
2020-08-10,Delhi,1204405.0,,146134.0
2020-08-11,Delhi,1223845.0,,
2020-08-12,Delhi,1242739.0,,
2020-08-13,Delhi,1258095.0,,
2020-08-14,Delhi,1273140.0,,
2020-08-15,Delhi,1291411.0,,151928.0
2020-08-16,Delhi,1302120.0,,
2020-08-17,Delhi,1317108.0,,
2020-08-18,Delhi,1337374.0,,
2020-08-19,Delhi,1358189.0,,
2020-08-20,Delhi,1375193.0,,
2020-08-21,Delhi,1392928.0,,
2020-08-22,Delhi,1412363.0,,
2020-08-23,Delhi,1431094.0,,
2020-08-24,Delhi,1443004.0,,
2020-08-25,Delhi,1462845.0,,
2020-08-26,Delhi,1482661.0,,
2020-08-27,Delhi,1503722.0,,
2020-08-28,Delhi,1526655.0,,
2020-08-29,Delhi,1548659.0,,
2020-08-30,Delhi,1569096.0,,
2020-08-31,Delhi,1583485.0,,
2020-09-01,Delhi,1607683.0,,
2020-09-02,Delhi,1636518.0,,
2020-09-03,Delhi,1669352.0,,
2020-09-04,Delhi,1705571.0,,
2020-09-05,Delhi,1744466.0,,
2020-09-06,Delhi,1780512.0,,
2020-09-07,Delhi,1803466.0,,
2020-09-08,Delhi,1849263.0,,
2020-09-09,Delhi,1903780.0,,
2020-09-10,Delhi,1962120.0,,
2020-09-11,Delhi,2022700.0,,
2020-09-12,Delhi,2082776.0,,
2020-09-13,Delhi,2139432.0,,
2020-09-14,Delhi,2184316.0,,
2020-09-15,Delhi,2246985.0,,
2020-09-16,Delhi,2309578.0,,
2020-09-17,Delhi,2369592.0,,
2020-09-18,Delhi,2430629.0,,
2020-09-19,Delhi,2492602.0,,
2020-09-20,Delhi,2555007.0,,
2020-09-21,Delhi,2578740.0,,
2020-09-22,Delhi,2637753.0,,
2020-09-23,Delhi,2697333.0,,
2020-09-24,Delhi,2756516.0,,
2020-09-25,Delhi,2815650.0,,
2020-09-26,Delhi,2873338.0,,
2020-09-27,Delhi,2924754.0,,
2020-09-28,Delhi,2961056.0,,
2020-09-29,Delhi,3020158.0,,
2020-09-30,Delhi,3079965.0,,
2020-10-01,Delhi,3135388.0,,
2020-10-02,Delhi,3191646.0,,
2020-10-03,Delhi,3230952.0,,
2020-10-04,Delhi,3281784.0,,
2020-10-05,Delhi,3317377.0,,
2020-10-06,Delhi,3370968.0,,
2020-10-07,Delhi,3422473.0,,
2020-10-08,Delhi,3475795.0,,
2020-10-09,Delhi,3524930.0,,
2020-10-10,Delhi,3574666.0,,
2020-10-11,Delhi,3623419.0,,
2020-10-12,Delhi,3659366.0,,
2020-10-13,Delhi,3714323.0,,
2020-10-14,Delhi,3771273.0,,
2020-10-15,Delhi,3827164.0,,
2020-10-16,Delhi,3885309.0,,
2020-10-17,Delhi,3941024.0,,
2020-10-18,Delhi,3990438.0,,
2020-10-19,Delhi,4026883.0,,
2020-10-20,Delhi,4083476.0,,
2020-10-21,Delhi,4142540.0,,
2020-10-22,Delhi,4201310.0,,
2020-10-23,Delhi,4259878.0,,
2020-10-24,Delhi,4315339.0,,
2020-10-25,Delhi,4364408.0,,
2020-10-26,Delhi,4398819.0,,
2020-10-27,Delhi,4456029.0,,
2020-10-28,Delhi,4516600.0,,
2020-10-29,Delhi,4576724.0,,
2020-10-30,Delhi,4636365.0,,
2020-10-31,Delhi,4680695.0,,
2020-11-01,Delhi,4725318.0,,
2020-11-02,Delhi,4761983.0,,
2020-11-03,Delhi,4821523.0,,
2020-11-04,Delhi,4880433.0,,
2020-11-05,Delhi,4932727.0,,
2020-11-06,Delhi,4991587.0,,
2020-11-07,Delhi,5049020.0,,
2020-11-08,Delhi,5099774.0,,
2020-11-09,Delhi,5138889.0,,
2020-11-10,Delhi,5197924.0,,
2020-11-11,Delhi,5262045.0,,
2020-11-12,Delhi,5322274.0,,
2020-11-13,Delhi,5378827.0,,
2020-11-14,Delhi,5428472.0,,
2020-11-15,Delhi,5449570.0,,
2020-04-02,Goa,220.0,197,5.0
2020-04-09,Goa,344.0,,7.0
2020-04-10,Goa,354.0,,7.0
2020-04-12,Goa,406.0,,7.0
2020-04-13,Goa,440.0,,7.0
2020-04-14,Goa,479.0,,7.0
2020-04-15,Goa,556.0,,7.0
2020-04-16,Goa,611.0,,7.0
2020-04-17,Goa,673.0,,7.0
2020-04-18,Goa,758.0,,7.0
2020-04-19,Goa,826.0,,7.0
2020-04-20,Goa,901.0,,7.0
2020-04-21,Goa,1004.0,,7.0
2020-04-22,Goa,1116.0,,7.0
2020-04-23,Goa,1206.0,,7.0
2020-04-27,Goa,1541.0,,7.0
2020-04-28,Goa,1776.0,,7.0
2020-04-29,Goa,1871.0,,7.0
2020-04-30,Goa,2031.0,,7.0
2020-05-01,Goa,2181.0,,7.0
2020-05-02,Goa,2372.0,,7.0
2020-05-03,Goa,2548.0,,7.0
2020-05-04,Goa,2899.0,,7.0
2020-05-05,Goa,3096.0,,7.0
2020-05-06,Goa,3411.0,,7.0
2020-05-08,Goa,4140.0,,7.0
2020-05-09,Goa,4524.0,,7.0
2020-05-10,Goa,4848.0,,7.0
2020-05-11,Goa,5307.0,,7.0
2020-05-14,Goa,6736.0,,7.0
2020-05-15,Goa,7304.0,,7.0
2020-05-16,Goa,8011.0,,20.0
2020-05-17,Goa,8785.0,,29.0
2020-05-18,Goa,8785.0,,29.0
2020-05-19,Goa,9549.0,,46.0
2020-05-20,Goa,10136.0,,50.0
2020-05-21,Goa,10859.0,,52.0
2020-05-22,Goa,11362.0,,54.0
2020-05-23,Goa,11945.0,,55.0
2020-05-24,Goa,12499.0,,66.0
2020-05-25,Goa,12860.0,,67.0
2020-05-26,Goa,13303.0,,67.0
2020-05-27,Goa,13911.0,,68.0
2020-05-28,Goa,14782.0,,69.0
2020-05-29,Goa,16141.0,,69.0
2020-05-30,Goa,17871.0,,70.0
2020-05-31,Goa,19491.0,,71.0
2020-06-01,Goa,20780.0,,73.0
2020-06-02,Goa,22378.0,,79.0
2020-06-03,Goa,23816.0,,126.0
2020-06-04,Goa,25300.0,,166.0
2020-06-05,Goa,26208.0,,196.0
2020-06-06,Goa,27402.0,,267.0
2020-06-07,Goa,29739.0,,300.0
2020-06-08,Goa,31455.0,,330.0
2020-06-09,Goa,32194.0,,359.0
2020-06-10,Goa,35332.0,,387.0
2020-06-11,Goa,37858.0,,417.0
2020-06-12,Goa,39298.0,,463.0
2020-06-13,Goa,40723.0,,523.0
2020-06-14,Goa,41835.0,,564.0
2020-06-15,Goa,42703.0,,592.0
2020-06-16,Goa,44378.0,,629.0
2020-06-17,Goa,45685.0,,656.0
2020-06-18,Goa,46996.0,,705.0
2020-06-19,Goa,49718.0,,725.0
2020-06-20,Goa,51404.0,,754.0
2020-06-21,Goa,52301.0,,818.0
2020-06-22,Goa,53050.0,,864.0
2020-06-23,Goa,54781.0,,909.0
2020-06-24,Goa,56925.0,,951.0
2020-06-25,Goa,58584.0,,995.0
2020-06-26,Goa,60350.0,,1039.0
2020-06-27,Goa,61687.0,,1128.0
2020-06-28,Goa,62945.0,,1198.0
2020-06-29,Goa,64375.0,,1251.0
2020-06-30,Goa,66491.0,,1315.0
2020-07-01,Goa,67822.0,,1387.0
2020-07-02,Goa,70738.0,,1482.0
2020-07-03,Goa,72691.0,,1576.0
2020-07-04,Goa,74314.0,,1684.0
2020-07-05,Goa,75791.0,,1761.0
2020-07-06,Goa,77033.0,,1813.0
2020-07-07,Goa,79864.0,,1903.0
2020-07-08,Goa,82555.0,,2039.0
2020-07-09,Goa,84945.0,,2151.0
2020-07-10,Goa,87865.0,,2251.0
2020-07-11,Goa,90817.0,,2368.0
2020-07-12,Goa,92191.0,,2453.0
2020-07-13,Goa,93968.0,,2583.0
2020-07-14,Goa,96692.0,,2753.0
2020-07-15,Goa,99234.0,,2951.0
2020-07-16,Goa,101554.0,,3108.0
2020-07-17,Goa,103527.0,,3304.0
2020-07-18,Goa,105731.0,,3484.0
2020-07-19,Goa,107266.0,,3657.0
2020-07-20,Goa,108459.0,,3853.0
2020-07-21,Goa,111296.0,,4027.0
2020-07-22,Goa,114309.0,,4176.0
2020-07-23,Goa,117321.0,,4350.0
2020-07-24,Goa,119455.0,,4540.0
2020-07-25,Goa,121771.0,,4686.0
2020-07-26,Goa,123130.0,,4861.0
2020-07-27,Goa,124746.0,,5119.0
2020-07-28,Goa,126655.0,115434,5287.0
2020-07-29,Goa,128289.0,,5489.0
2020-07-30,Goa,129719.0,,5704.0
2020-07-31,Goa,131318.0,,5913.0
2020-08-01,Goa,132830.0,,6193.0
2020-08-02,Goa,134395.0,,6530.0
2020-08-03,Goa,135692.0,,6816.0
2020-08-04,Goa,137575.0,,7075.0
2020-08-05,Goa,139566.0,,7423.0
2020-08-06,Goa,142192.0,,7614.0
2020-08-07,Goa,144814.0,,7947.0
2020-08-08,Goa,147138.0,,8206.0
2020-08-09,Goa,149304.0,,8712.0
2020-08-10,Goa,151202.0,,9029.0
2020-08-11,Goa,153792.0,,
2020-08-12,Goa,156498.0,,9924.0
2020-08-13,Goa,159159.0,,10494.0
2020-08-14,Goa,162126.0,,10970.0
2020-08-15,Goa,163874.0,,11339.0
2020-08-16,Goa,165356.0,,11639.0
2020-08-17,Goa,167381.0,,
2020-08-18,Goa,170125.0,,12333.0
2020-08-19,Goa,172549.0,,
2020-08-20,Goa,175100.0,,
2020-08-21,Goa,178175.0,,1348.0
2020-08-22,Goa,179836.0,,
2020-08-23,Goa,180716.0,,
2020-08-24,Goa,182409.0,,
2020-08-25,Goa,184872.0,,
2020-08-26,Goa,187140.0,,
2020-08-27,Goa,189667.0,,
2020-08-28,Goa,192589.0,,
2020-08-29,Goa,195084.0,,
2020-08-30,Goa,197216.0,,
2020-08-31,Goa,199224.0,,
2020-09-01,Goa,202730.0,,
2020-09-02,Goa,204438.0,,
2020-09-03,Goa,206760.0,,
2020-09-04,Goa,208917.0,,
2020-09-05,Goa,211048.0,,
2020-09-06,Goa,212150.0,,
2020-09-07,Goa,213469.0,,
2020-09-08,Goa,215345.0,,
2020-09-09,Goa,217485.0,,
2020-09-10,Goa,219666.0,,
2020-09-11,Goa,221433.0,,
2020-09-12,Goa,223892.0,,
2020-09-13,Goa,225051.0,,
2020-09-14,Goa,225910.0,,
2020-09-15,Goa,227810.0,,
2020-09-16,Goa,229876.0,,
2020-09-17,Goa,231801.0,,
2020-09-18,Goa,233674.0,,
2020-09-19,Goa,235787.0,,
2020-09-20,Goa,237198.0,,
2020-09-21,Goa,238343.0,,
2020-09-22,Goa,240206.0,,
2020-09-23,Goa,242078.0,,
2020-09-24,Goa,244189.0,,
2020-09-25,Goa,246170.0,,
2020-09-26,Goa,248153.0,,
2020-09-27,Goa,249581.0,,
2020-09-28,Goa,251033.0,,
2020-09-29,Goa,252783.0,,
2020-09-30,Goa,254801.0,,
2020-10-01,Goa,256897.0,,
2020-10-02,Goa,258285.0,,
2020-10-03,Goa,259777.0,,
2020-10-04,Goa,260955.0,,
2020-10-05,Goa,262241.0,,
2020-10-06,Goa,264139.0,,
2020-10-07,Goa,265959.0,,
2020-10-08,Goa,267362.0,,
2020-10-09,Goa,269205.0,,
2020-10-10,Goa,270616.0,,
2020-10-11,Goa,271962.0,,
2020-10-12,Goa,273404.0,,
2020-10-13,Goa,274974.0,,
2020-10-14,Goa,276457.0,,
2020-10-15,Goa,278039.0,,
2020-10-16,Goa,279295.0,,
2020-10-17,Goa,280703.0,,
2020-10-18,Goa,281949.0,,
2020-10-19,Goa,282691.0,,
2020-10-20,Goa,284193.0,,
2020-10-21,Goa,285455.0,,
2020-10-22,Goa,286711.0,,
2020-10-23,Goa,287887.0,,
2020-10-24,Goa,289332.0,,
2020-10-25,Goa,290350.0,,
2020-10-26,Goa,291630.0,,
2020-10-27,Goa,293591.0,,
2020-10-28,Goa,295392.0,,
2020-10-29,Goa,297075.0,,
2020-10-30,Goa,298792.0,,
2020-10-31,Goa,300548.0,,
2020-11-01,Goa,301440.0,,
2020-11-02,Goa,302832.0,,
2020-11-03,Goa,304544.0,,
2020-11-04,Goa,306425.0,,
2020-11-05,Goa,308011.0,,
2020-11-06,Goa,309751.0,,
2020-11-07,Goa,311014.0,,
2020-11-08,Goa,312780.0,,
2020-11-09,Goa,314183.0,,
2020-11-10,Goa,315761.0,,
2020-11-11,Goa,317230.0,,
2020-11-12,Goa,318541.0,,
2020-11-13,Goa,320092.0,,
2020-11-14,Goa,321050.0,,
2020-11-15,Goa,321769.0,,
2020-04-08,Gujarat,4224.0,3905,186.0
2020-04-10,Gujarat,7718.0,7237,378.0
2020-04-11,Gujarat,9763.0,8888,468.0
2020-04-12,Gujarat,11715.0,10867,516.0
2020-04-13,Gujarat,14251.0,12970,572.0
2020-04-14,Gujarat,14980.0,14363,617.0
2020-04-15,Gujarat,19197.0,18431,766.0
2020-04-16,Gujarat,20903.0,19974,929.0
2020-04-17,Gujarat,23483.0,22339,1099.0
2020-04-18,Gujarat,26102.0,24726,1376.0
2020-04-19,Gujarat,29104.0,27361,1743.0
2020-04-20,Gujarat,33316.0,31377,1939.0
2020-04-21,Gujarat,36829.0,34651,2178.0
2020-04-22,Gujarat,39421.0,37014,2407.0
2020-04-23,Gujarat,42384.0,39760,2624.0
2020-04-24,Gujarat,46743.0,41007,2815.0
2020-04-25,Gujarat,48315.0,45254,3061.0
2020-04-26,Gujarat,51091.0,47790,3301.0
2020-04-27,Gujarat,53575.0,50028,3547.0
2020-04-28,Gujarat,56101.0,52327,3774.0
2020-04-29,Gujarat,59488.0,55406,4082.0
2020-04-30,Gujarat,64007.0,59612,4395.0
2020-05-01,Gujarat,68774.0,64053,4721.0
2020-05-02,Gujarat,74116.0,69062,5054.0
2020-05-03,Gujarat,80060.0,74632,5428.0
2020-05-04,Gujarat,84648.0,78844,5804.0
2020-05-05,Gujarat,89632.0,83387,6245.0
2020-05-06,Gujarat,95191.0,88566,6625.0
2020-05-07,Gujarat,100553.0,93540,7013.0
2020-05-08,Gujarat,105386.0,97984,7403.0
2020-05-09,Gujarat,109650.0,101853,7797.0
2020-05-10,Gujarat,113493.0,105298,8195.0
2020-05-11,Gujarat,116470.0,107929,8541.0
2020-05-12,Gujarat,119536.0,110633,8903.0
2020-05-13,Gujarat,122297.0,113029,9268.0
2020-05-14,Gujarat,124708.0,115117,9591.0
2020-05-15,Gujarat,127859.0,117927,9932.0
2020-05-16,Gujarat,138407.0,127418,10989.0
2020-05-17,Gujarat,143600.0,132220,11380.0
2020-05-18,Gujarat,148824.0,137078,11746.0
2020-05-19,Gujarat,154674.0,142533,12141.0
2020-05-20,Gujarat,160772.0,148233,12539.0
2020-05-21,Gujarat,166152.0,153242,12910.0
2020-05-22,Gujarat,172562.0,159289,13273.0
2020-05-23,Gujarat,178068.0,164399,13669.0
2020-05-24,Gujarat,182868.0,168806,14056.0
2020-05-25,Gujarat,186361.0,171893,14468.0
2020-05-26,Gujarat,189313.0,,14821.0
2020-05-27,Gujarat,193863.0,,15203.0
2020-05-28,Gujarat,198048.0,,15572.0
2020-05-29,Gujarat,201481.0,,15944.0
2020-05-30,Gujarat,205780.0,,16356.0
2020-05-31,Gujarat,211930.0,,16794.0
2020-06-01,Gujarat,216258.0,,17217.0
2020-06-02,Gujarat,221610.0,,17632.0
2020-06-03,Gujarat,227898.0,,18117.0
2020-06-04,Gujarat,233921.0,,18609.0
2020-06-05,Gujarat,239911.0,,19119.0
2020-06-06,Gujarat,245606.0,,19617.0
2020-06-07,Gujarat,251686.0,,20097.0
2020-06-08,Gujarat,256289.0,,20574.0
2020-06-09,Gujarat,261587.0,,21044.0
2020-06-10,Gujarat,266404.0,,21554.0
2020-06-11,Gujarat,272924.0,,22067.0
2020-06-12,Gujarat,278137.0,,22562.0
2020-06-13,Gujarat,283623.0,,23079.0
2020-06-14,Gujarat,288565.0,,23590.0
2020-06-15,Gujarat,292909.0,,24104.0
2020-06-16,Gujarat,296335.0,,24628.0
2020-06-17,Gujarat,303671.0,,25148.0
2020-06-18,Gujarat,308744.0,,25658.0
2020-06-19,Gujarat,314301.0,,26198.0
2020-06-20,Gujarat,319414.0,,26737.0
2020-06-21,Gujarat,324874.0,,27317.0
2020-06-22,Gujarat,329343.0,,27880.0
2020-06-23,Gujarat,334326.0,,28429.0
2020-06-24,Gujarat,340080.0,,29001.0
2020-06-25,Gujarat,345278.0,,29578.0
2020-06-26,Gujarat,351179.0,321021,30158.0
2020-06-27,Gujarat,357148.0,,30773.0
2020-06-28,Gujarat,363306.0,,31397.0
2020-06-29,Gujarat,367739.0,,32023.0
2020-06-30,Gujarat,373613.0,,32643.0
2020-07-01,Gujarat,380640.0,,33318.0
2020-07-02,Gujarat,388065.0,,33999.0
2020-07-03,Gujarat,395873.0,361187,34686.0
2020-07-04,Gujarat,404354.0,368956,35398.0
2020-07-05,Gujarat,412124.0,376001,36123.0
2020-07-06,Gujarat,418464.0,381606,36858.0
2020-07-07,Gujarat,425830.0,388194,37636.0
2020-07-08,Gujarat,433864.0,395445,38419.0
2020-07-09,Gujarat,441692.0,402412,39280.0
2020-07-10,Gujarat,449349.0,409194,40155.0
2020-07-11,Gujarat,457066.0,416039,41027.0
2020-07-12,Gujarat,464646.0,422749,41897.0
2020-07-13,Gujarat,470265.0,427457,42808.0
2020-07-14,Gujarat,478367.0,434644,43723.0
2020-07-15,Gujarat,487707.0,443059,44648.0
2020-07-16,Gujarat,499170.0,453603,45567.0
2020-07-17,Gujarat,512000.0,465484,46516.0
2020-07-18,Gujarat,524297.0,476821,47476.0
2020-07-19,Gujarat,536122.0,487681,48441.0
2020-07-20,Gujarat,548989.0,499550,49439.0
2020-07-21,Gujarat,562682.0,512217,50465.0
2020-07-22,Gujarat,576706.0,525221,51485.0
2020-07-23,Gujarat,591561.0,,52563.0
2020-07-24,Gujarat,606718.0,553087,53631.0
2020-07-25,Gujarat,620662.0,565950,54712.0
2020-07-26,Gujarat,642370.0,,55822.0
2020-07-27,Gujarat,667844.0,610970,56874.0
2020-07-28,Gujarat,690092.0,632110,57982.0
2020-07-29,Gujarat,713006.0,653880,59126.0
2020-07-30,Gujarat,738073.0,677788,60285.0
2020-07-31,Gujarat,764777.0,703339,61438.0
2020-08-01,Gujarat,791080.0,728506,62574.0
2020-08-02,Gujarat,814335.0,750660,63675.0
2020-08-03,Gujarat,834104.0,769420,64684.0
2020-08-04,Gujarat,854839.0,789135,65704.0
2020-08-05,Gujarat,879213.0,812436,66777.0
2020-08-06,Gujarat,903782.0,835971,67811.0
2020-08-07,Gujarat,930373.0,861488,68885.0
2020-08-08,Gujarat,956645.0,886659,69986.0
2020-08-09,Gujarat,987630.0,916566,71064.0
2020-08-10,Gujarat,1017234.0,945114,72120.0
2020-08-11,Gujarat,1058881.0,985643,73238.0
2020-08-12,Gujarat,1109005.0,1034615,74390.0
2020-08-13,Gujarat,1159822.0,1084340,75482.0
2020-08-14,Gujarat,1211047.0,1134478,76569.0
2020-08-15,Gujarat,1262264.0,1184601,77663.0
2020-08-16,Gujarat,1312824.0,1234041,78783.0
2020-08-17,Gujarat,1358364.0,1278548,79816.0
2020-08-18,Gujarat,1415598.0,,80942.0
2020-08-19,Gujarat,1478629.0,,82087.0
2020-08-20,Gujarat,1547120.0,,83262.0
2020-08-21,Gujarat,1620067.0,,84466.0
2020-08-22,Gujarat,1695325.0,,85678.0
2020-08-23,Gujarat,1756133.0,,86779.0
2020-08-24,Gujarat,1819198.0,,87846.0
2020-08-25,Gujarat,1891775.0,,88942.0
2020-08-26,Gujarat,1969724.0,,90139.0
2020-08-27,Gujarat,2045951.0,,91329.0
2020-08-28,Gujarat,2121751.0,,92601.0
2020-08-29,Gujarat,2195985.0,,93883.0
2020-08-30,Gujarat,2265473.0,,95155.0
2020-08-31,Gujarat,2331836.0,,96435.0
2020-09-01,Gujarat,2409906.0,,97745.0
2020-09-02,Gujarat,2484429.0,,99050.0
2020-09-03,Gujarat,2559916.0,,100375.0
2020-09-04,Gujarat,2635369.0,,
2020-09-05,Gujarat,2708120.0,,103006.0
2020-09-06,Gujarat,2780681.0,2676340,104341.0
2020-09-07,Gujarat,2853371.0,2747700,105671.0
2020-09-08,Gujarat,2925447.0,2818481,106966.0
2020-09-09,Gujarat,3001383.0,,108295.0
2020-09-10,Gujarat,3073534.0,,109627.0
2020-09-11,Gujarat,3145202.0,,110971.0
2020-09-12,Gujarat,3219983.0,,112336.0
2020-09-13,Gujarat,3288811.0,,113662.0
2020-09-14,Gujarat,3360318.0,,114996.0
2020-09-15,Gujarat,3438500.0,,116345.0
2020-09-16,Gujarat,3523653.0,,117709.0
2020-09-17,Gujarat,3609273.0,,119088.0
2020-09-18,Gujarat,3678350.0,,120498.0
2020-09-19,Gujarat,3739782.0,,121930.0
2020-09-20,Gujarat,3800469.0,,123337.0
2020-09-21,Gujarat,3862366.0,,124767.0
2020-09-22,Gujarat,3924463.0,,126169.0
2020-09-23,Gujarat,3986370.0,,127541.0
2020-09-24,Gujarat,4048274.0,,
2020-09-25,Gujarat,4110186.0,,130391.0
2020-09-26,Gujarat,4172051.0,,131808.0
2020-09-27,Gujarat,4232408.0,,
2020-09-28,Gujarat,4293724.0,,134623.0
2020-09-29,Gujarat,4356062.0,,136004.0
2020-09-30,Gujarat,4418028.0,,
2020-10-01,Gujarat,4474766.0,,
2020-10-02,Gujarat,4531498.0,,
2020-10-03,Gujarat,4588563.0,,
2020-10-04,Gujarat,4645263.0,,
2020-10-05,Gujarat,4702776.0,,
2020-10-06,Gujarat,4754655.0,,
2020-10-07,Gujarat,4806040.0,,
2020-10-08,Gujarat,4858505.0,,
2020-10-09,Gujarat,4910167.0,,
2020-10-10,Gujarat,4961455.0,,
2020-10-11,Gujarat,5012705.0,,
2020-10-12,Gujarat,5063684.0,,
2020-10-13,Gujarat,5114677.0,,
2020-10-14,Gujarat,5165670.0,,
2020-10-15,Gujarat,5216885.0,,
2020-10-16,Gujarat,5269542.0,,
2020-10-17,Gujarat,5322288.0,,
2020-10-18,Gujarat,5374249.0,,
2020-10-19,Gujarat,5426621.0,,
2020-10-20,Gujarat,5479536.0,,
2020-10-21,Gujarat,5532522.0,,
2020-10-22,Gujarat,5585445.0,,
2020-10-23,Gujarat,5638392.0,,
2020-10-24,Gujarat,5691372.0,,
2020-10-25,Gujarat,5742742.0,,
2020-10-26,Gujarat,5793788.0,,
2020-10-27,Gujarat,5845715.0,,
2020-10-28,Gujarat,5897627.0,,
2020-10-29,Gujarat,5950616.0,,
2020-10-30,Gujarat,6002273.0,,
2020-10-31,Gujarat,6053847.0,,
2020-11-01,Gujarat,6104931.0,,
2020-11-02,Gujarat,6157811.0,,
2020-11-03,Gujarat,6210550.0,,
2020-11-04,Gujarat,6262122.0,,
2020-11-05,Gujarat,6304418.0,,
2020-11-06,Gujarat,6365202.0,,
2020-11-07,Gujarat,6416963.0,,
2020-11-08,Gujarat,6468154.0,,
2020-11-09,Gujarat,6519943.0,,
2020-11-10,Gujarat,6572903.0,,
2020-11-11,Gujarat,6625876.0,,
2020-11-12,Gujarat,6680500.0,,
2020-11-13,Gujarat,6734467.0,,
2020-11-14,Gujarat,6787440.0,,
2020-11-15,Gujarat,6837282.0,,
2020-04-03,Haryana,1325.0,938,44.0
2020-04-07,Haryana,2520.0,1821,141.0
2020-04-08,Haryana,2650.0,1885,153.0
2020-04-09,Haryana,2964.0,2017,156.0
2020-04-10,Haryana,3527.0,2447,162.0
2020-04-11,Haryana,3663.0,2472,165.0
2020-04-12,Haryana,3903.0,2513,181.0
2020-04-13,Haryana,4489.0,2961,182.0
2020-04-14,Haryana,5210.0,3681,184.0
2020-04-15,Haryana,7388.0,5581,190.0
2020-04-16,Haryana,8064.0,6465,214.0
2020-04-17,Haryana,8884.0,7148,223.0
2020-04-18,Haryana,10454.0,8093,232.0
2020-04-19,Haryana,12687.0,10230,250.0
2020-04-20,Haryana,13894.0,11523,251.0
2020-04-21,Haryana,14562.0,12253,255.0
2020-04-22,Haryana,15561.0,13397,264.0
2020-04-23,Haryana,17582.0,15452,270.0
2020-04-24,Haryana,18845.0,16642,275.0
2020-04-25,Haryana,20270.0,17787,287.0
2020-04-26,Haryana,21467.0,19241,296.0
2020-04-27,Haryana,22993.0,20702,301.0
2020-04-28,Haryana,24826.0,22578,308.0
2020-04-29,Haryana,26148.0,24071,311.0
2020-04-30,Haryana,28202.0,25929,339.0
2020-05-01,Haryana,30191.0,27784,357.0
2020-05-02,Haryana,31200.0,28867,369.0
2020-05-03,Haryana,35278.0,32583,442.0
2020-05-04,Haryana,38183.0,34501,517.0
2020-05-05,Haryana,40982.0,36806,548.0
2020-05-06,Haryana,43279.0,38590,594.0
2020-05-07,Haryana,46495.0,41861,625.0
2020-05-08,Haryana,49746.0,43974,647.0
2020-05-09,Haryana,53282.0,48468,675.0
2020-05-10,Haryana,56983.0,51046,703.0
2020-05-11,Haryana,59735.0,53697,730.0
2020-05-12,Haryana,62377.0,56440,780.0
2020-05-13,Haryana,65785.0,59890,793.0
2020-05-14,Haryana,69191.0,63791,818.0
2020-05-15,Haryana,72326.0,66687,854.0
2020-05-16,Haryana,75097.0,69660,887.0
2020-05-17,Haryana,78029.0,72494,910.0
2020-05-18,Haryana,80698.0,75045,928.0
2020-05-19,Haryana,82544.0,77296,964.0
2020-05-20,Haryana,83944.0,78379,970.0
2020-05-21,Haryana,88138.0,82372,1031.0
2020-05-22,Haryana,91119.0,85317,1067.0
2020-05-23,Haryana,94035.0,88051,1131.0
2020-05-24,Haryana,97006.0,91138,1184.0
2020-05-25,Haryana,99987.0,94725,1213.0
2020-05-26,Haryana,102018.0,97350,1305.0
2020-05-27,Haryana,104747.0,99555,1381.0
2020-05-28,Haryana,108031.0,102260,1504.0
2020-05-29,Haryana,110940.0,105169,1721.0
2020-05-30,Haryana,114683.0,108385,1923.0
2020-05-31,Haryana,118138.0,11709,2091.0
2020-06-01,Haryana,121779.0,114792,2356.0
2020-06-02,Haryana,124564.0,117340,2652.0
2020-06-03,Haryana,127895.0,120393,2954.0
2020-06-04,Haryana,132575.0,124769,3281.0
2020-06-05,Haryana,137452.0,129027,3597.0
2020-06-06,Haryana,141688.0,132684,3952.0
2020-06-07,Haryana,145722.0,136555,4448.0
2020-06-08,Haryana,150220.0,140081,4854.0
2020-06-09,Haryana,153692.0,143513,5209.0
2020-06-10,Haryana,158470.0,147453,5438.0
2020-06-11,Haryana,162967.0,151060,5968.0
2020-06-12,Haryana,167501.0,155395,6334.0
2020-06-13,Haryana,171560.0,159333,6749.0
2020-06-14,Haryana,185722.0,172678,7208.0
2020-06-15,Haryana,189914.0,176741,7722.0
2020-06-16,Haryana,193421.0,180051,8272.0
2020-06-17,Haryana,197703.0,183395,8832.0
2020-06-18,Haryana,202808.0,187303,9218.0
2020-06-19,Haryana,207675.0,192082,9743.0
2020-06-20,Haryana,212430.0,196836,10223.0
2020-06-21,Haryana,217797.0,201984,10635.0
2020-06-22,Haryana,222948.0,206436,11025.0
2020-06-23,Haryana,226951.0,210998,11520.0
2020-06-24,Haryana,231673.0,214896,12010.0
2020-06-25,Haryana,236898.0,219064,12463.0
2020-06-26,Haryana,241941.0,223797,12884.0
2020-06-27,Haryana,247139.0,228275,13427.0
2020-06-28,Haryana,252356.0,233567,13829.0
2020-06-29,Haryana,260341.0,241356,14210.0
